DataCode,RecType,RecYear,PlotID,Treatment,Spnum,Genus,Species,Abundance
PPL01,1,2011,9,N1P2,4,bouteloua,curtipendula,1.5
PPL01,1,2011,9,N1P2,40,amorpha,canescens,19.75
PPL01,1,2011,9,N1P2,55,asclepias,verticillata,0.5
PPL01,1,2011,9,N1P2,58,aster,ericoides,27
PPL01,1,2011,10,N2P2,102,oxalis,stricta,8.25
PPL01,1,2011,10,N2P2,111,physalis,pumila,0.75
PPL01,1,2011,10,N2P2,128,solidago,missouriensis,15
PPL01,1,2011,10,N2P2,139,verbena,stricta,0.5
PPL01,1,2011,10,N2P2,14,dichanthelium,oligosanthes,9
PPL01,1,2011,10,N2P2,17,poa,pratensis,4.5
PPL01,1,2011,10,N2P2,18,sorghastrum,nutans,17.75
PPL01,1,2011,10,N2P2,2,andropogon,gerardii,45
PPL01,1,2011,10,N2P2,3,andropogon,scoparius,25
PPL01,1,2011,10,N2P2,33,carex,heliophila,2.5
PPL01,1,2011,10,N2P2,34,carex,meadii,30.5
PPL01,1,2011,10,N2P2,4,bouteloua,curtipendula,2.5
PPL01,1,2011,10,N2P2,46,ambrosia,psilostachya,7.75
PPL01,1,2011,10,N2P2,55,asclepias,verticillata,0.5
PPL01,1,2011,10,N2P2,58,aster,ericoides,12.25
PPL01,1,2011,10,N2P2,59,aster,oblongifolius,8.75
PPL01,1,2011,10,N2P2,71,conyza,canadensis,1
PPL01,1,2011,11,N1P3,102,oxalis,stricta,0.25
PPL01,1,2011,11,N1P3,11,eragrostis,spectabilis,2.75
PPL01,1,2011,11,N1P3,12,koeleria,pyramidata,1.25
PPL01,1,2011,11,N1P3,120,ruellia,humilis,1.75
PPL01,1,2011,11,N1P3,128,solidago,missouriensis,1
PPL01,1,2011,11,N1P3,14,dichanthelium,oligosanthes,19
PPL01,1,2011,11,N1P3,17,poa,pratensis,6.75
PPL01,1,2011,11,N1P3,18,sorghastrum,nutans,12.25
PPL01,1,2011,11,N1P3,2,andropogon,gerardii,21.25
PPL01,1,2011,11,N1P3,21,sporobolus,asper,10.75
PPL01,1,2011,11,N1P3,216,euphorbia,serpens,0.75
PPL01,1,2011,11,N1P3,23,sporobolus,heterolepis,1
PPL01,1,2011,11,N1P3,3,andropogon,scoparius,24.75
PPL01,1,2011,11,N1P3,33,carex,heliophila,14.25
PPL01,1,2011,11,N1P3,34,carex,meadii,10.25
PPL01,1,2011,11,N1P3,4,bouteloua,curtipendula,11.75
PPL01,1,2011,11,N1P3,40,amorpha,canescens,17.5
PPL01,1,2011,11,N1P3,55,asclepias,verticillata,0.25
PPL01,1,2011,11,N1P3,58,aster,ericoides,15.75
PPL01,1,2011,11,N1P3,76,echinacea,angustifolia,1
PPL01,1,2011,12,N1P2,106,dalea,candida,2.75
PPL01,1,2011,12,N1P2,11,eragrostis,spectabilis,1.75
PPL01,1,2011,12,N1P2,12,koeleria,pyramidata,3.25
PPL01,1,2011,12,N1P2,120,ruellia,humilis,1.75
PPL01,1,2011,12,N1P2,125,sisyrinchium,campestre,0.25
PPL01,1,2011,12,N1P2,128,solidago,missouriensis,3
PPL01,1,2011,12,N1P2,14,dichanthelium,oligosanthes,4.75
PPL01,1,2011,12,N1P2,17,poa,pratensis,3.25
PPL01,1,2011,12,N1P2,18,sorghastrum,nutans,16.5
PPL01,1,2011,12,N1P2,2,andropogon,gerardii,66.25
PPL01,1,2011,12,N1P2,21,sporobolus,asper,9.75
PPL01,1,2011,12,N1P2,216,euphorbia,serpens,0.5
PPL01,1,2011,12,N1P2,3,andropogon,scoparius,10.5
PPL01,1,2011,12,N1P2,33,carex,heliophila,13.25
PPL01,1,2011,12,N1P2,34,carex,meadii,4.5
PPL01,1,2011,12,N1P2,4,bouteloua,curtipendula,2.5
PPL01,1,2011,12,N1P2,40,amorpha,canescens,0.5
PPL01,1,2011,12,N1P2,46,ambrosia,psilostachya,0.75
PPL01,1,2011,12,N1P2,55,asclepias,verticillata,0.75
PPL01,1,2011,12,N1P2,58,aster,ericoides,1.75
PPL01,1,2011,12,N1P2,59,aster,oblongifolius,2.5
PPL01,1,2011,12,N1P2,71,conyza,canadensis,0.25
PPL01,1,2011,12,N1P2,76,echinacea,angustifolia,0.5
PPL01,1,2011,12,N1P2,92,linum,sulcatum,0.5
PPL01,1,2011,13,N2P3,102,oxalis,stricta,52.5
PPL01,1,2011,13,N2P3,122,schrankia,nuttallii,10
PPL01,1,2011,13,N2P3,128,solidago,missouriensis,67.5
PPL01,1,2011,13,N2P3,14,dichanthelium,oligosanthes,6.25
PPL01,1,2011,13,N2P3,18,sorghastrum,nutans,2.75
PPL01,1,2011,13,N2P3,2,andropogon,gerardii,52.5
PPL01,1,2011,13,N2P3,21,sporobolus,asper,2.5
PPL01,1,2011,13,N2P3,34,carex,meadii,0.5
PPL01,1,2011,13,N2P3,58,aster,ericoides,8.5
PPL01,1,2011,14,N1P3,102,oxalis,stricta,1
PPL01,1,2011,14,N1P3,14,dichanthelium,oligosanthes,10.75
PPL01,1,2011,14,N1P3,17,poa,pratensis,6.25
PPL01,1,2011,14,N1P3,18,sorghastrum,nutans,16
PPL01,1,2011,14,N1P3,2,andropogon,gerardii,76.25
PPL01,1,2011,14,N1P3,3,andropogon,scoparius,17
PPL01,1,2011,14,N1P3,33,carex,heliophila,10.5
PPL01,1,2011,14,N1P3,34,carex,meadii,10.25
PPL01,1,2011,14,N1P3,4,bouteloua,curtipendula,3.5
PPL01,1,2011,14,N1P3,40,amorpha,canescens,25
PPL01,1,2011,14,N1P3,58,aster,ericoides,16.5
PPL01,1,2011,14,N1P3,59,aster,oblongifolius,2.5
PPL01,1,2011,14,N1P3,71,conyza,canadensis,0.25
PPL01,1,2011,15,N1P3,102,oxalis,stricta,0.25
PPL01,1,2011,15,N1P3,106,dalea,candida,2.75
PPL01,1,2011,15,N1P3,11,eragrostis,spectabilis,4.75
PPL01,1,2011,15,N1P3,128,solidago,missouriensis,3.25
PPL01,1,2011,15,N1P3,14,dichanthelium,oligosanthes,18
PPL01,1,2011,15,N1P3,16,dichanthelium,acuminatum,1.5
PPL01,1,2011,15,N1P3,17,poa,pratensis,5.25
PPL01,1,2011,15,N1P3,18,sorghastrum,nutans,8.25
PPL01,1,2011,15,N1P3,2,andropogon,gerardii,36.5
PPL01,1,2011,15,N1P3,3,andropogon,scoparius,31.25
PPL01,1,2011,15,N1P3,33,carex,heliophila,11.25
PPL01,1,2011,15,N1P3,34,carex,meadii,8.25
PPL01,1,2011,15,N1P3,4,bouteloua,curtipendula,9.5
PPL01,1,2011,15,N1P3,46,ambrosia,psilostachya,1.25
PPL01,1,2011,15,N1P3,55,asclepias,verticillata,0.5
PPL01,1,2011,15,N1P3,58,aster,ericoides,19.5
PPL01,1,2011,16,N2P1,102,oxalis,stricta,34.25
PPL01,1,2011,16,N2P1,11,eragrostis,spectabilis,0.25
PPL01,1,2011,16,N2P1,14,dichanthelium,oligosanthes,35.75
PPL01,1,2011,16,N2P1,17,poa,pratensis,7
PPL01,1,2011,16,N2P1,18,sorghastrum,nutans,11.25
PPL01,1,2011,16,N2P1,2,andropogon,gerardii,36.25
PPL01,1,2011,16,N2P1,21,sporobolus,asper,8
PPL01,1,2011,16,N2P1,216,euphorbia,serpens,3.75
PPL01,1,2011,16,N2P1,23,sporobolus,heterolepis,8.75
PPL01,1,2011,16,N2P1,33,carex,heliophila,3
PPL01,1,2011,16,N2P1,34,carex,meadii,33.75
PPL01,1,2011,16,N2P1,4,bouteloua,curtipendula,1.5
PPL01,1,2011,16,N2P1,40,amorpha,canescens,3.75
PPL01,1,2011,16,N2P1,46,ambrosia,psilostachya,14.5
PPL01,1,2011,16,N2P1,59,aster,oblongifolius,6.25
PPL01,1,2011,16,N2P1,71,conyza,canadensis,0.5
PPL01,1,2011,17,N2P2,102,oxalis,stricta,20.5
PPL01,1,2011,17,N2P2,14,dichanthelium,oligosanthes,3.5
PPL01,1,2011,17,N2P2,17,poa,pratensis,8
PPL01,1,2011,17,N2P2,18,sorghastrum,nutans,3.25
PPL01,1,2011,17,N2P2,2,andropogon,gerardii,85
PPL01,1,2011,17,N2P2,3,andropogon,scoparius,2.5
PPL01,1,2011,17,N2P2,33,carex,heliophila,0.5
PPL01,1,2011,17,N2P2,34,carex,meadii,10
PPL01,1,2011,17,N2P2,4,bouteloua,curtipendula,0.5
PPL01,1,2011,17,N2P2,46,ambrosia,psilostachya,1.25
PPL01,1,2011,17,N2P2,54,asclepias,stenophylla,7.5
PPL01,1,2011,17,N2P2,59,aster,oblongifolius,48.25
PPL01,1,2011,17,N2P2,71,conyza,canadensis,2.75
PPL01,1,2011,18,N1P2,102,oxalis,stricta,0.75
PPL01,1,2011,18,N1P2,111,physalis,pumila,1.25
PPL01,1,2011,18,N1P2,128,solidago,missouriensis,4.5
PPL01,1,2011,18,N1P2,14,dichanthelium,oligosanthes,10.25
PPL01,1,2011,18,N1P2,17,poa,pratensis,5
PPL01,1,2011,18,N1P2,18,sorghastrum,nutans,13
PPL01,1,2011,18,N1P2,2,andropogon,gerardii,55
PPL01,1,2011,18,N1P2,21,sporobolus,asper,3
PPL01,1,2011,18,N1P2,3,andropogon,scoparius,29.25
PPL01,1,2011,18,N1P2,31,carex,brevior,0.25
PPL01,1,2011,18,N1P2,33,carex,heliophila,15.75
PPL01,1,2011,18,N1P2,34,carex,meadii,6
PPL01,1,2011,18,N1P2,4,bouteloua,curtipendula,5
PPL01,1,2011,18,N1P2,46,ambrosia,psilostachya,0.5
PPL01,1,2011,18,N1P2,55,asclepias,verticillata,0.25
PPL01,1,2011,18,N1P2,58,aster,ericoides,11.75
PPL01,1,2011,18,N1P2,59,aster,oblongifolius,5.25
PPL01,1,2011,18,N1P2,66,baptisia,bracteata,11.75
PPL01,1,2011,19,N1P3,106,dalea,candida,0.25
PPL01,1,2011,19,N1P3,128,solidago,missouriensis,26.75
PPL01,1,2011,19,N1P3,14,dichanthelium,oligosanthes,12.5
PPL01,1,2011,19,N1P3,17,poa,pratensis,25.5
PPL01,1,2011,19,N1P3,18,sorghastrum,nutans,35.5
PPL01,1,2011,19,N1P3,2,andropogon,gerardii,33.75
PPL01,1,2011,19,N1P3,216,euphorbia,serpens,0.25
PPL01,1,2011,19,N1P3,3,andropogon,scoparius,33.25
PPL01,1,2011,19,N1P3,33,carex,heliophila,9.75
PPL01,1,2011,19,N1P3,34,carex,meadii,7.5
PPL01,1,2011,19,N1P3,4,bouteloua,curtipendula,1.5
PPL01,1,2011,19,N1P3,40,amorpha,canescens,11.25
PPL01,1,2011,19,N1P3,55,asclepias,verticillata,0.25
PPL01,1,2011,19,N1P3,58,aster,ericoides,13.5
PPL01,1,2011,19,N1P3,59,aster,oblongifolius,2
PPL01,1,2011,19,N1P3,92,linum,sulcatum,0.25
PPL01,1,2011,20,N1P1,102,oxalis,stricta,0.5
PPL01,1,2011,20,N1P1,106,dalea,candida,2.25
PPL01,1,2011,20,N1P1,12,koeleria,pyramidata,0.75
PPL01,1,2011,20,N1P1,120,ruellia,humilis,0.75
PPL01,1,2011,20,N1P1,128,solidago,missouriensis,1.75
PPL01,1,2011,20,N1P1,14,dichanthelium,oligosanthes,19.75
PPL01,1,2011,20,N1P1,17,poa,pratensis,21
PPL01,1,2011,20,N1P1,18,sorghastrum,nutans,10
PPL01,1,2011,20,N1P1,2,andropogon,gerardii,55
PPL01,1,2011,20,N1P1,21,sporobolus,asper,9
PPL01,1,2011,20,N1P1,3,andropogon,scoparius,4
PPL01,1,2011,20,N1P1,33,carex,heliophila,5.25
PPL01,1,2011,20,N1P1,34,carex,meadii,5
PPL01,1,2011,20,N1P1,4,bouteloua,curtipendula,6.75
PPL01,1,2011,20,N1P1,40,amorpha,canescens,35
PPL01,1,2011,20,N1P1,57,asclepias,tuberosa,0.75
PPL01,1,2011,20,N1P1,58,aster,ericoides,13.25
PPL01,1,2011,21,N2P3,102,oxalis,stricta,20
PPL01,1,2011,21,N2P3,111,physalis,pumila,4.5
PPL01,1,2011,21,N2P3,127,solidago,canadensis,97.5
PPL01,1,2011,21,N2P3,139,verbena,stricta,0.25
PPL01,1,2011,21,N2P3,14,dichanthelium,oligosanthes,12.25
PPL01,1,2011,21,N2P3,17,poa,pratensis,2.75
PPL01,1,2011,21,N2P3,18,sorghastrum,nutans,3.5
PPL01,1,2011,21,N2P3,2,andropogon,gerardii,13
PPL01,1,2011,21,N2P3,21,sporobolus,asper,1
PPL01,1,2011,21,N2P3,29,panicum,capillare,0.5
PPL01,1,2011,21,N2P3,3,andropogon,scoparius,1.5
PPL01,1,2011,21,N2P3,34,carex,meadii,0.75
PPL01,1,2011,21,N2P3,40,amorpha,canescens,4.25
PPL01,1,2011,21,N2P3,55,asclepias,verticillata,0.75
PPL01,1,2011,21,N2P3,58,aster,ericoides,6
PPL01,1,2011,21,N2P3,71,conyza,canadensis,2.25
PPL01,1,2011,22,N1P3,102,oxalis,stricta,0.25
PPL01,1,2011,22,N1P3,121,salvia,azurea,1
PPL01,1,2011,22,N1P3,128,solidago,missouriensis,0.75
PPL01,1,2011,22,N1P3,14,dichanthelium,oligosanthes,0.75
PPL01,1,2011,22,N1P3,17,poa,pratensis,7
PPL01,1,2011,22,N1P3,18,sorghastrum,nutans,13
PPL01,1,2011,22,N1P3,2,andropogon,gerardii,87.5
PPL01,1,2011,22,N1P3,21,sporobolus,asper,3
PPL01,1,2011,22,N1P3,216,euphorbia,serpens,0.5
PPL01,1,2011,22,N1P3,3,andropogon,scoparius,9
PPL01,1,2011,22,N1P3,33,carex,heliophila,6.25
PPL01,1,2011,22,N1P3,34,carex,meadii,2.75
PPL01,1,2011,22,N1P3,4,bouteloua,curtipendula,3.25
PPL01,1,2011,22,N1P3,40,amorpha,canescens,11.75
PPL01,1,2011,22,N1P3,55,asclepias,verticillata,0.75
PPL01,1,2011,22,N1P3,58,aster,ericoides,2.25
PPL01,1,2011,22,N1P3,59,aster,oblongifolius,3.5
PPL01,1,2011,22,N1P3,92,linum,sulcatum,0.25
PPL01,1,2011,23,N1P1,102,oxalis,stricta,1.5
PPL01,1,2011,23,N1P1,12,koeleria,pyramidata,2.25
PPL01,1,2011,23,N1P1,120,ruellia,humilis,0.25
PPL01,1,2011,23,N1P1,128,solidago,missouriensis,1.5
PPL01,1,2011,23,N1P1,14,dichanthelium,oligosanthes,9.5
PPL01,1,2011,23,N1P1,17,poa,pratensis,7.75
PPL01,1,2011,23,N1P1,18,sorghastrum,nutans,15
PPL01,1,2011,23,N1P1,2,andropogon,gerardii,41.75
PPL01,1,2011,23,N1P1,21,sporobolus,asper,4
PPL01,1,2011,23,N1P1,216,euphorbia,serpens,1.25
PPL01,1,2011,23,N1P1,23,sporobolus,heterolepis,7.5
PPL01,1,2011,23,N1P1,3,andropogon,scoparius,29.5
PPL01,1,2011,23,N1P1,33,carex,heliophila,10.25
PPL01,1,2011,23,N1P1,34,carex,meadii,3.5
PPL01,1,2011,23,N1P1,4,bouteloua,curtipendula,2
PPL01,1,2011,23,N1P1,40,amorpha,canescens,6.25
PPL01,1,2011,23,N1P1,46,ambrosia,psilostachya,0.5
PPL01,1,2011,23,N1P1,55,asclepias,verticillata,0.75
PPL01,1,2011,23,N1P1,58,aster,ericoides,5.25
PPL01,1,2011,23,N1P1,59,aster,oblongifolius,1
PPL01,1,2011,23,N1P1,86,kuhnia,eupatorioides,0.5
PPL01,1,2011,24,N2P3,102,oxalis,stricta,83.75
PPL01,1,2011,24,N2P3,14,dichanthelium,oligosanthes,21
PPL01,1,2011,24,N2P3,140,vernonia,baldwinii,4
PPL01,1,2011,24,N2P3,18,sorghastrum,nutans,22.5
PPL01,1,2011,24,N2P3,2,andropogon,gerardii,30
PPL01,1,2011,24,N2P3,21,sporobolus,asper,1.25
PPL01,1,2011,24,N2P3,211,ambrosia,artemisiifolia,1.25
PPL01,1,2011,24,N2P3,3,andropogon,scoparius,4.5
PPL01,1,2011,24,N2P3,34,carex,meadii,18.5
PPL01,1,2011,24,N2P3,4,bouteloua,curtipendula,1
PPL01,1,2011,24,N2P3,46,ambrosia,psilostachya,33
PPL01,1,2011,24,N2P3,71,conyza,canadensis,5.5
PPL01,1,2011,25,N1P0,102,oxalis,stricta,0.75
PPL01,1,2011,25,N1P0,106,dalea,candida,0.25
PPL01,1,2011,25,N1P0,11,eragrostis,spectabilis,2.75
PPL01,1,2011,25,N1P0,122,schrankia,nuttallii,9.5
PPL01,1,2011,25,N1P0,128,solidago,missouriensis,11
PPL01,1,2011,25,N1P0,14,dichanthelium,oligosanthes,5.75
PPL01,1,2011,25,N1P0,17,poa,pratensis,3.5
PPL01,1,2011,25,N1P0,18,sorghastrum,nutans,18
PPL01,1,2011,25,N1P0,2,andropogon,gerardii,55
PPL01,1,2011,25,N1P0,216,euphorbia,serpens,0.25
PPL01,1,2011,25,N1P0,3,andropogon,scoparius,11.75
PPL01,1,2011,25,N1P0,33,carex,heliophila,10
PPL01,1,2011,25,N1P0,34,carex,meadii,12
PPL01,1,2011,25,N1P0,4,bouteloua,curtipendula,11.25
PPL01,1,2011,25,N1P0,40,amorpha,canescens,1
PPL01,1,2011,25,N1P0,46,ambrosia,psilostachya,0.75
PPL01,1,2011,25,N1P0,49,antennaria,neglecta,0.25
PPL01,1,2011,25,N1P0,55,asclepias,verticillata,3.75
PPL01,1,2011,25,N1P0,58,aster,ericoides,7.5
PPL01,1,2011,25,N1P0,60,aster,sericeus,0.25
PPL01,1,2011,26,N2P2,102,oxalis,stricta,48.75
PPL01,1,2011,26,N2P2,14,dichanthelium,oligosanthes,45.5
PPL01,1,2011,26,N2P2,17,poa,pratensis,3.5
PPL01,1,2011,26,N2P2,18,sorghastrum,nutans,21.25
PPL01,1,2011,26,N2P2,2,andropogon,gerardii,56.25
PPL01,1,2011,26,N2P2,34,carex,meadii,33.75
PPL01,1,2011,26,N2P2,4,bouteloua,curtipendula,10.5
PPL01,1,2011,26,N2P2,40,amorpha,canescens,11.25
PPL01,1,2011,26,N2P2,46,ambrosia,psilostachya,1.25
PPL01,1,2011,26,N2P2,54,asclepias,stenophylla,4
PPL01,1,2011,26,N2P2,58,aster,ericoides,32.5
PPL01,1,2011,26,N2P2,71,conyza,canadensis,0.25
PPL01,1,2011,27,N1P0,102,oxalis,stricta,0.5
PPL01,1,2011,27,N1P0,106,dalea,candida,0.25
PPL01,1,2011,27,N1P0,111,physalis,pumila,0.75
PPL01,1,2011,27,N1P0,125,sisyrinchium,campestre,0.25
PPL01,1,2011,27,N1P0,128,solidago,missouriensis,4.5
PPL01,1,2011,27,N1P0,14,dichanthelium,oligosanthes,14.5
PPL01,1,2011,27,N1P0,18,sorghastrum,nutans,12
PPL01,1,2011,27,N1P0,2,andropogon,gerardii,65
PPL01,1,2011,27,N1P0,21,sporobolus,asper,1.25
PPL01,1,2011,27,N1P0,3,andropogon,scoparius,6.5
PPL01,1,2011,27,N1P0,33,carex,heliophila,12.25
PPL01,1,2011,27,N1P0,34,carex,meadii,15.5
PPL01,1,2011,27,N1P0,4,bouteloua,curtipendula,6.25
PPL01,1,2011,27,N1P0,54,asclepias,stenophylla,0.25
PPL01,1,2011,27,N1P0,58,aster,ericoides,10.25
PPL01,1,2011,27,N1P0,71,conyza,canadensis,0.25
PPL01,1,2011,28,N1P1,102,oxalis,stricta,0.75
PPL01,1,2011,28,N1P1,128,solidago,missouriensis,0.5
PPL01,1,2011,28,N1P1,14,dichanthelium,oligosanthes,8.25
PPL01,1,2011,28,N1P1,17,poa,pratensis,8.25
PPL01,1,2011,28,N1P1,18,sorghastrum,nutans,7.25
PPL01,1,2011,28,N1P1,2,andropogon,gerardii,43.75
PPL01,1,2011,28,N1P1,21,sporobolus,asper,3
PPL01,1,2011,28,N1P1,216,euphorbia,serpens,0.75
PPL01,1,2011,28,N1P1,3,andropogon,scoparius,26.25
PPL01,1,2011,28,N1P1,33,carex,heliophila,9.5
PPL01,1,2011,28,N1P1,34,carex,meadii,8.25
PPL01,1,2011,28,N1P1,4,bouteloua,curtipendula,7.75
PPL01,1,2011,28,N1P1,40,amorpha,canescens,4
PPL01,1,2011,28,N1P1,46,ambrosia,psilostachya,0.25
PPL01,1,2011,28,N1P1,58,aster,ericoides,7.75
PPL01,1,2011,29,N2P0,102,oxalis,stricta,28.5
PPL01,1,2011,29,N2P0,111,physalis,pumila,0.75
PPL01,1,2011,29,N2P0,128,solidago,missouriensis,2.25
PPL01,1,2011,29,N2P0,14,dichanthelium,oligosanthes,5
PPL01,1,2011,29,N2P0,17,poa,pratensis,0.75
PPL01,1,2011,29,N2P0,18,sorghastrum,nutans,20.5
PPL01,1,2011,29,N2P0,2,andropogon,gerardii,60
PPL01,1,2011,29,N2P0,21,sporobolus,asper,7.25
PPL01,1,2011,29,N2P0,34,carex,meadii,13.5
PPL01,1,2011,29,N2P0,4,bouteloua,curtipendula,12
PPL01,1,2011,29,N2P0,40,amorpha,canescens,2.75
PPL01,1,2011,29,N2P0,46,ambrosia,psilostachya,10
PPL01,1,2011,29,N2P0,58,aster,ericoides,16.25
PPL01,1,2011,30,N1P1,111,physalis,pumila,0.5
PPL01,1,2011,30,N1P1,120,ruellia,humilis,0.5
PPL01,1,2011,30,N1P1,122,schrankia,nuttallii,7.75
PPL01,1,2011,30,N1P1,14,dichanthelium,oligosanthes,2.5
PPL01,1,2011,30,N1P1,17,poa,pratensis,1.25
PPL01,1,2011,30,N1P1,18,sorghastrum,nutans,12.25
PPL01,1,2011,30,N1P1,2,andropogon,gerardii,78.75
PPL01,1,2011,30,N1P1,21,sporobolus,asper,1.75
PPL01,1,2011,30,N1P1,216,euphorbia,serpens,0.25
PPL01,1,2011,30,N1P1,3,andropogon,scoparius,10
PPL01,1,2011,30,N1P1,33,carex,heliophila,12
PPL01,1,2011,30,N1P1,34,carex,meadii,1.5
PPL01,1,2011,30,N1P1,4,bouteloua,curtipendula,5.75
PPL01,1,2011,30,N1P1,40,amorpha,canescens,1.5
PPL01,1,2011,30,N1P1,46,ambrosia,psilostachya,0.5
PPL01,1,2011,30,N1P1,55,asclepias,verticillata,0.25
PPL01,1,2011,30,N1P1,58,aster,ericoides,4.75
PPL01,1,2011,30,N1P1,65,baptisia,australis,3.5
PPL01,1,2011,30,N1P1,92,linum,sulcatum,0.25
PPL01,1,2011,31,N2P1,102,oxalis,stricta,18.5
PPL01,1,2011,31,N2P1,111,physalis,pumila,0.75
PPL01,1,2011,31,N2P1,121,salvia,azurea,7.75
PPL01,1,2011,31,N2P1,128,solidago,missouriensis,4.75
PPL01,1,2011,31,N2P1,14,dichanthelium,oligosanthes,19.5
PPL01,1,2011,31,N2P1,17,poa,pratensis,6.5
PPL01,1,2011,31,N2P1,18,sorghastrum,nutans,11
PPL01,1,2011,31,N2P1,2,andropogon,gerardii,24.75
PPL01,1,2011,31,N2P1,21,sporobolus,asper,9.5
PPL01,1,2011,31,N2P1,211,ambrosia,artemisiifolia,62.5
PPL01,1,2011,31,N2P1,29,panicum,capillare,0.5
PPL01,1,2011,31,N2P1,3,andropogon,scoparius,1.5
PPL01,1,2011,31,N2P1,33,carex,heliophila,0.5
PPL01,1,2011,31,N2P1,34,carex,meadii,20.5
PPL01,1,2011,31,N2P1,4,bouteloua,curtipendula,0.75
PPL01,1,2011,31,N2P1,40,amorpha,canescens,3
PPL01,1,2011,31,N2P1,46,ambrosia,psilostachya,0.5
PPL01,1,2011,31,N2P1,58,aster,ericoides,7.25
PPL01,1,2011,31,N2P1,71,conyza,canadensis,1.25
PPL01,1,2011,32,N2P0,102,oxalis,stricta,2
PPL01,1,2011,32,N2P0,120,ruellia,humilis,0.75
PPL01,1,2011,32,N2P0,128,solidago,missouriensis,0.5
PPL01,1,2011,32,N2P0,14,dichanthelium,oligosanthes,28.75
PPL01,1,2011,32,N2P0,16,dichanthelium,acuminatum,2.75
PPL01,1,2011,32,N2P0,17,poa,pratensis,6
PPL01,1,2011,32,N2P0,18,sorghastrum,nutans,19.25
PPL01,1,2011,32,N2P0,2,andropogon,gerardii,52.5
PPL01,1,2011,32,N2P0,21,sporobolus,asper,8.25
PPL01,1,2011,32,N2P0,211,ambrosia,artemisiifolia,1.5
PPL01,1,2011,32,N2P0,216,euphorbia,serpens,0.5
PPL01,1,2011,32,N2P0,3,andropogon,scoparius,1
PPL01,1,2011,32,N2P0,34,carex,meadii,20.25
PPL01,1,2011,32,N2P0,4,bouteloua,curtipendula,10
PPL01,1,2011,32,N2P0,40,amorpha,canescens,2.25
PPL01,1,2011,32,N2P0,46,ambrosia,psilostachya,4.25
PPL01,1,2011,32,N2P0,58,aster,ericoides,33.5
PPL01,1,2011,32,N2P0,86,kuhnia,eupatorioides,1.5
PPL01,1,2011,33,N1P0,102,oxalis,stricta,0.25
PPL01,1,2011,33,N1P0,11,eragrostis,spectabilis,4.5
PPL01,1,2011,33,N1P0,111,physalis,pumila,2
PPL01,1,2011,33,N1P0,12,koeleria,pyramidata,0.5
PPL01,1,2011,33,N1P0,121,salvia,azurea,1.5
PPL01,1,2011,33,N1P0,125,sisyrinchium,campestre,1
PPL01,1,2011,33,N1P0,128,solidago,missouriensis,2.5
PPL01,1,2011,33,N1P0,14,dichanthelium,oligosanthes,19
PPL01,1,2011,33,N1P0,17,poa,pratensis,1.5
PPL01,1,2011,33,N1P0,18,sorghastrum,nutans,8.25
PPL01,1,2011,33,N1P0,2,andropogon,gerardii,40
PPL01,1,2011,33,N1P0,21,sporobolus,asper,0.75
PPL01,1,2011,33,N1P0,3,andropogon,scoparius,28
PPL01,1,2011,33,N1P0,33,carex,heliophila,6.25
PPL01,1,2011,33,N1P0,34,carex,meadii,11
PPL01,1,2011,33,N1P0,4,bouteloua,curtipendula,7.5
PPL01,1,2011,33,N1P0,40,amorpha,canescens,29
PPL01,1,2011,33,N1P0,49,antennaria,neglecta,0.75
PPL01,1,2011,33,N1P0,55,asclepias,verticillata,0.75
PPL01,1,2011,33,N1P0,58,aster,ericoides,13.75
PPL01,1,2011,33,N1P0,92,linum,sulcatum,0.25
PPL01,1,2011,34,N1P0,102,oxalis,stricta,0.5
PPL01,1,2011,34,N1P0,106,dalea,candida,0.75
PPL01,1,2011,34,N1P0,111,physalis,pumila,0.75
PPL01,1,2011,34,N1P0,128,solidago,missouriensis,0.5
PPL01,1,2011,34,N1P0,14,dichanthelium,oligosanthes,5.5
PPL01,1,2011,34,N1P0,17,poa,pratensis,3
PPL01,1,2011,34,N1P0,18,sorghastrum,nutans,20.75
PPL01,1,2011,34,N1P0,2,andropogon,gerardii,60
PPL01,1,2011,34,N1P0,216,euphorbia,serpens,1
PPL01,1,2011,34,N1P0,3,andropogon,scoparius,24.75
PPL01,1,2011,34,N1P0,33,carex,heliophila,7
PPL01,1,2011,34,N1P0,34,carex,meadii,11.25
PPL01,1,2011,34,N1P0,4,bouteloua,curtipendula,13.5
PPL01,1,2011,34,N1P0,40,amorpha,canescens,15.75
PPL01,1,2011,34,N1P0,46,ambrosia,psilostachya,0.25
PPL01,1,2011,34,N1P0,58,aster,ericoides,3.5
PPL01,1,2011,34,N1P0,65,baptisia,australis,10
PPL01,1,2011,35,N2P3,102,oxalis,stricta,55
PPL01,1,2011,35,N2P3,111,physalis,pumila,18.25
PPL01,1,2011,35,N2P3,120,ruellia,humilis,3.75
PPL01,1,2011,35,N2P3,128,solidago,missouriensis,1.5
PPL01,1,2011,35,N2P3,14,dichanthelium,oligosanthes,5.75
PPL01,1,2011,35,N2P3,18,sorghastrum,nutans,10.75
PPL01,1,2011,35,N2P3,2,andropogon,gerardii,82.5
PPL01,1,2011,35,N2P3,21,sporobolus,asper,4.5
PPL01,1,2011,35,N2P3,211,ambrosia,artemisiifolia,15.25
PPL01,1,2011,35,N2P3,216,euphorbia,serpens,0.5
